DATAFLOW,FREQ: Frequency,TIME_PERIOD: Time,GEO_PICT: Pacific Island Countries and territories,INDICATOR: Indicator,RANGE: Range,OBS_VALUE,UNIT_MEASURE: Unit of measure,UNIT_MULT: Unit multiplier,OBS_STATUS: Observation Status,DATA_SOURCE: Data source,OBS_COMMENT: Comment
SPC:DF_POP_COAST(2.0),A: Annual,2012,PG: Papua New Guinea,COASTALPOPRF: Coastal population in relative frequency,5KM: 5km from coasts,21,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2013,PG: Papua New Guinea,COASTALPOPRF: Coastal population in relative frequency,5KM: 5km from coasts,21,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2014,PG: Papua New Guinea,COASTALPOPRF: Coastal population in relative frequency,5KM: 5km from coasts,21,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2015,PG: Papua New Guinea,COASTALPOPRF: Coastal population in relative frequency,5KM: 5km from coasts,21,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2016,PG: Papua New Guinea,COASTALPOPRF: Coastal population in relative frequency,5KM: 5km from coasts,21,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2017,PG: Papua New Guinea,COASTALPOPRF: Coastal population in relative frequency,5KM: 5km from coasts,21,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2018,PG: Papua New Guinea,COASTALPOPRF: Coastal population in relative frequency,5KM: 5km from coasts,21,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2019,PG: Papua New Guinea,COASTALPOPRF: Coastal population in relative frequency,5KM: 5km from coasts,21,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2020,PG: Papua New Guinea,COASTALPOPRF: Coastal population in relative frequency,5KM: 5km from coasts,21,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2021,PG: Papua New Guinea,COASTALPOPRF: Coastal population in relative frequency,5KM: 5km from coasts,21,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2010,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,484000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2011,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,484700,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2012,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,485400,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2013,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,486200,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2014,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,486800,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2015,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,487500,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2016,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,488300,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2017,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,489500,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2018,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,490800,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2019,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,492100,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2020,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,493600,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2021,POL: Polynesia,COASTALPOPAF: Coastal population in absolute frequency,1KM: 1km from coasts,495000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2010,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2011,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2012,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2013,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2014,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2015,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2016,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2017,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2018,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2019,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2020,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2021,FM: Micronesia (Federated States of),COASTALPOPRF: Coastal population in relative frequency,1KM: 1km from coasts,89,PERCENT: percent,,E: Estimated value,,Percentage of coastal population based on 2010 census. GPS Houshold locations without population data + apportioned population numbers from census.
SPC:DF_POP_COAST(2.0),A: Annual,2010,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,1806000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2011,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,1833000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2012,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,1859000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2013,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,1886000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2014,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,1912000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2015,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,1936000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2016,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,1959000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2017,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,1983000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2018,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,2009000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2019,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,2034000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2020,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,2060000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2021,MELXPNG: Melanesia (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,2086000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2010,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3073000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2011,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3107000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2012,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3139000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2013,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3171000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2014,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3203000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2015,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3232000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2016,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3262000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2017,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3293000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2018,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3326000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2019,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3358000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2020,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3391000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2021,_TXPNG: Pacific region (excluding PNG),COASTALPOPAF: Coastal population in absolute frequency,_T: Total population,3424000,N: units,,E: Estimated value,,
SPC:DF_POP_COAST(2.0),A: Annual,2010,PG: Papua New Guinea,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,2121738,N: units,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2011,PG: Papua New Guinea,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,2171685,N: units,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2012,PG: Papua New Guinea,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,2225275,N: units,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2013,PG: Papua New Guinea,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,2279040,N: units,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2014,PG: Papua New Guinea,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,2333309,N: units,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
SPC:DF_POP_COAST(2.0),A: Annual,2015,PG: Papua New Guinea,COASTALPOPAF: Coastal population in absolute frequency,10KM: 10km from coasts,2388096,N: units,,E: Estimated value,,Percentage of coastal population based on 2000 census. Population data from census matched to census/administrative boundaries.
